Removed Pin From Net: NetName=COM Pin=J5-1
Removed Pin From Net: NetName=Vin Pin=J5-2
Removed Pin From Net: NetName=COM_ISO Pin=J5-4
Removed Pin From Net: NetName=5V_ISO_1 Pin=J5-6
Removed Pin From Net: NetName=COM Pin=J6-1
Removed Pin From Net: NetName=Vin Pin=J6-2
Removed Pin From Net: NetName=COM_ISO Pin=J6-4
Removed Pin From Net: NetName=5V_ISO_2 Pin=J6-6
Removed Pin From Net: NetName=COM Pin=J7-1
Removed Pin From Net: NetName=Vin Pin=J7-2
Removed Pin From Net: NetName=COM_ISO Pin=J7-4
Removed Pin From Net: NetName=5V_ISO_3 Pin=J7-6
Removed Pin From Net: NetName=COM Pin=J8-1
Removed Pin From Net: NetName=Vin Pin=J8-2
Removed Pin From Net: NetName=COM_ISO Pin=J8-4
Removed Pin From Net: NetName=5V_ISO_4 Pin=J8-6
Removed Pin From Net: NetName=NetIC1_51 Pin=LED2-2
Removed Pin From Net: NetName=NetIC1_52 Pin=LED3-2
Removed Pin From Net: NetName=COM Pin=R11-1
Removed Pin From Net: NetName=COM Pin=R12-1
Removed Pin From Net: NetName=5V_ISO_1 Pin=TP5-1
Removed Pin From Net: NetName=5V_ISO_2 Pin=TP6-1
Removed Pin From Net: NetName=5V_ISO_3 Pin=TP7-1
Removed Pin From Net: NetName=5V_ISO_4 Pin=TP8-1
Removed Member From Class: ClassName=Power Member=J5
Removed Member From Class: ClassName=Power Member=J6
Removed Member From Class: ClassName=Power Member=J7
Removed Member From Class: ClassName=Power Member=J8
Removed Member From Class: ClassName=Power Member=TP5
Change Component Comment : Designator=L2 Old Comment=Inductor New Comment=FERRITE
Change Component Designator: OldDesignator=TP? NewDesignator=TP5
Change component parameters: Designator = "IC3"; Footprint = "SOP254P1031X450-16N"; UniqueID = "\KWWULHPA"
Add component (AddParameter): Name = "ComponentLink10URL"; Value = "https://datasheet.ciiva.com/9198/aoa0000ce1-9198975.pdf?src-supplier=Avnet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink11Description"; Value = "https://datasheet.ciiva.com/16758/70255313-16758527.pdf?src-supplier=Allied+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink11URL"; Value = "https://datasheet.ciiva.com/16758/70255313-16758527.pdf?src-supplier=Allied+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink12Description"; Value = "https://datasheet.ciiva.com/16834/aoa0000ce1-16834828.pdf?src-supplier=Future+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink12URL"; Value = "https://datasheet.ciiva.com/16834/aoa0000ce1-16834828.pdf?src-supplier=Future+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink13Description"; Value = "https://datasheet.ciiva.com/17215/aoa0000ce1-17215388.pdf?src-supplier=Avnet+Europe"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink13URL"; Value = "https://datasheet.ciiva.com/17215/aoa0000ce1-17215388.pdf?src-supplier=Avnet+Europe"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink14Description"; Value = "https://datasheet.ciiva.com/30199/4aoa0000ce1-30199822.pdf?src-supplier=Onlinecomponents.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink14URL"; Value = "https://datasheet.ciiva.com/30199/4aoa0000ce1-30199822.pdf?src-supplier=Onlinecomponents.com"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink15Description"; Value = "https://datasheet.ciiva.com/2452/pyu-rc-group-51-rohs-l-10-2452848.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink15URL"; Value = "https://datasheet.ciiva.com/2452/pyu-rc-group-51-rohs-l-10-2452848.pdf?src-supplier=Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin,Matte"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.8mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Description 1"; Value = "Surface Mount Thick Film Resistor, RC Series, 10 kohm, 100 mW, - 5%, 50 V, 0603 [1608 Metric]"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "Moisture Resistant"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height - Seated (Max)"; Value = "0.022inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "0.063inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer 1"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number 1"; Value = "RC0603JR-0710KL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "100mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "100mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1 = 0.10000, 10 = 0.01900, 100 = 0.00770, 1000 = 0.00347, 2500 = 0.00301 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "Unknown"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "10kR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS 1"; Value = "Yes"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "3333728"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "311-10KGRCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "5%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.031inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "0603"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0603"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "1608"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOA0002+ERJ3EKF1001V+7+WW"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Digi-Key listing"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://digikey.com/product-detail/en/ERJ-3EKF1001V/P1.00KHTR-ND/196032"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://datasheet.ciiva.com/27055/1935748-27055113.pdf?src-supplier=Jameco"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://datasheet.ciiva.com/27055/1935748-27055113.pdf?src-supplier=Jameco"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "https://datasheet.ciiva.com/11808/0900766b80f806dd-11808207.pdf?src-supplier=RSComponents"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://datasheet.ciiva.com/11808/0900766b80f806dd-11808207.pdf?src-supplier=RSComponents"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "https://datasheet.ciiva.com/48532/aoa0000ce1-48532165.pdf?src-supplier=Avnet"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "https://datasheet.ciiva.com/48532/aoa0000ce1-48532165.pdf?src-supplier=Avnet"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink6Description"; Value = "https://datasheet.ciiva.com/43460/1678796-43460647.pdf?src-supplier=Farnell"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink6URL"; Value = "https://datasheet.ciiva.com/43460/1678796-43460647.pdf?src-supplier=Farnell"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink7Description"; Value = "https://datasheet.ciiva.com/28695/1678796-28695833.pdf?src-supplier=Element14"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink7URL"; Value = "https://datasheet.ciiva.com/28695/1678796-28695833.pdf?src-supplier=Element14"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink8Description"; Value = "https://datasheet.ciiva.com/5959/1678796-5959707.pdf?src-supplier=Farnell"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink8URL"; Value = "https://datasheet.ciiva.com/5959/1678796-5959707.pdf?src-supplier=Farnell"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink9Description"; Value = "https://datasheet.ciiva.com/46377/1678796-46377868.pdf?src-supplier=Element14"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink9URL"; Value = "https://datasheet.ciiva.com/46377/1678796-46377868.pdf?src-supplier=Element14"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink10Description"; Value = "https://datasheet.ciiva.com/9198/aoa0000ce1-9198975.pdf?src-supplier=Avnet"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink10URL"; Value = "https://datasheet.ciiva.com/9198/aoa0000ce1-9198975.pdf?src-supplier=Avnet"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink11Description"; Value = "https://datasheet.ciiva.com/16758/70255313-16758527.pdf?src-supplier=Allied+Electronics"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink11URL"; Value = "https://datasheet.ciiva.com/16758/70255313-16758527.pdf?src-supplier=Allied+Electronics"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink12Description"; Value = "https://datasheet.ciiva.com/16834/aoa0000ce1-16834828.pdf?src-supplier=Future+Electronics"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink12URL"; Value = "https://datasheet.ciiva.com/16834/aoa0000ce1-16834828.pdf?src-supplier=Future+Electronics"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink13Description"; Value = "https://datasheet.ciiva.com/17215/aoa0000ce1-17215388.pdf?src-supplier=Avnet+Europe"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink13URL"; Value = "https://datasheet.ciiva.com/17215/aoa0000ce1-17215388.pdf?src-supplier=Avnet+Europe"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink14Description"; Value = "https://datasheet.ciiva.com/30199/4aoa0000ce1-30199822.pdf?src-supplier=Onlinecomponents.com"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink14URL"; Value = "https://datasheet.ciiva.com/30199/4aoa0000ce1-30199822.pdf?src-supplier=Onlinecomponents.com"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink15Description"; Value = "https://datasheet.ciiva.com/2452/pyu-rc-group-51-rohs-l-10-2452848.pdf?src-supplier=Digi-Key"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "ComponentLink15URL"; Value = "https://datasheet.ciiva.com/2452/pyu-rc-group-51-rohs-l-10-2452848.pdf?src-supplier=Digi-Key"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin,Matte"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Depth"; Value = "0.8mm"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Description 1"; Value = "Surface Mount Thick Film Resistor, RC Series, 10 kohm, 100 mW, - 5%, 50 V, 0603 [1608 Metric]"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Features"; Value = "Moisture Resistant"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Height - Seated (Max)"; Value = "0.022inch"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Length"; Value = "0.063inch"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Manufacturer 1"; Value = "Yageo"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Manufacturer Part Number 1"; Value = "RC0603JR-0710KL"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "100mW"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Power Rating"; Value = "100mW"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Pricing 1"; Value = "1 = 0.10000, 10 = 0.01900, 100 = 0.00770, 1000 = 0.00347, 2500 = 0.00301 (USD)"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "REACH SVHC"; Value = "Unknown"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Resistance"; Value = "10kR"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "RoHS 1"; Value = "Yes"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Stock 1"; Value = "3333728"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "311-10KGRCT-ND"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/°C"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Tolerance"; Value = "5%"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "50V"; VariantName = "LeVentilateur-Proto"
Add component (AddParameter): Name = "Width"; Value = "0.031inch"; VariantName = "LeVentilateur-Proto"
Added Component: Designator=TP9(TP)
Add component. Clean all parameters for all variants
Added Component: Designator=TP10(TP)
Add component. Clean all parameters for all variants
Added Pin To Net: NetName=Vin Pin=C17-1
Added Pin To Net: NetName=COM Pin=C17-2
Added Pin To Net: NetName=5V_ISO_2 Pin=C27-2
Added Pin To Net: NetName=5V_ISO_1 Pin=C28-2
Added Pin To Net: NetName=Vin Pin=C29-1
Added Pin To Net: NetName=COM Pin=C29-2
Added Pin To Net: NetName=COM Pin=C30-1
Added Pin To Net: NetName=COM_ISO Pin=C30-2
Added Pin To Net: NetName=Vin Pin=C31-1
Added Pin To Net: NetName=COM Pin=C31-2
Added Pin To Net: NetName=5V_ISO_4 Pin=C32-2
Added Pin To Net: NetName=COM Pin=C33-1
Added Pin To Net: NetName=COM_ISO Pin=C33-2
Added Pin To Net: NetName=5V_ISO_3 Pin=C34-2
Added Pin To Net: NetName=Vin Pin=C35-1
Added Pin To Net: NetName=COM Pin=C35-2
Added Pin To Net: NetName=COM Pin=C36-1
Added Pin To Net: NetName=COM_ISO Pin=C36-2
Added Pin To Net: NetName=Vin Pin=C37-1
Added Pin To Net: NetName=COM Pin=C37-2
Added Pin To Net: NetName=COM Pin=C38-1
Added Pin To Net: NetName=COM_ISO Pin=C38-2
Added Pin To Net: NetName=COM Pin=C39-2
Added Pin To Net: NetName=Vin Pin=D6-1
Added Pin To Net: NetName=COM Pin=IC4-2
Added Pin To Net: NetName=COM Pin=IC4-3
Added Pin To Net: NetName=COM Pin=IC4-6
Added Pin To Net: NetName=COM Pin=IC4-7
Added Pin To Net: NetName=Vin Pin=IC4-8
Added Pin To Net: NetName=COM Pin=IC7-1
Added Pin To Net: NetName=COM Pin=IC8-1
Added Pin To Net: NetName=Vin Pin=L3-1
Added Pin To Net: NetName=Vin Pin=L4-1
Added Pin To Net: NetName=Vin Pin=L5-1
